,FullAddress,long,lat
1229,Nikolsburger Platz 006 10717 Berlin,13.328268,52.4931476
1230,Nikolsburger Str. 008 10717 Berlin,13.3278927,52.4940568
1231,Prinzregentenstr. 090 10717 Berlin,13.3330594,52.4903771
1232,Rudolf-Mosse-Str. 009 14197 Berlin,13.304177,52.4746526
1233,Ringbahnstr. 013 10711 Berlin,13.2886081,52.4984681
1234,Sigmaringer Str. 016 10713 Berlin,13.3192886,52.4910723
1235,Schweidnitzer Str. 003 10709 Berlin,13.2978363,52.4948191
1236,Weimarische Str. 005 10715 Berlin,13.3242497,52.48060839999999
1237,Wexstr. 023 10715 Berlin,13.3323897,52.4787354
1238,Wilhelmsaue 018 10715 Berlin,13.324321,52.4855678
1239,Mainzer Str. 026A 10715 Berlin,13.3223899,52.4803647
1240,Wexstr. 020 10715 Berlin,13.3339428,52.47872940000001
1241,Bismarckallee 023 14193 Berlin,13.2778024,52.4883445
1242,Mansfelder Str. 037 10709 Berlin,13.3075936,52.4901446
1243,Ravensberger Str. 005B 10709 Berlin,13.3065626,52.4960216
1244,Prinzregentenstr. 097 10717 Berlin,13.3330916,52.49276760000001
1245,Brandenburgische Str. 075 10713 Berlin,13.3177284,52.4880833
1246,Koblenzer Str. 007 10715 Berlin,13.3216507,52.4801472
1247,Hildegardstr. 016 10715 Berlin,13.3205968,52.4818247
1248,Hildegardstr. 016A 10715 Berlin,13.3216638,52.4819413
1249,Koenigsallee 035 14193 Berlin,13.2714174,52.4866223
1250,Pfalzburger Str. 009 10719 Berlin,13.322742,52.49831320000001
1251,Homburger Str. 019-13 14197 Berlin,13.3156233,52.47398099999999
1252,Johann-Georg-Str. 026 10709 Berlin,13.2994864,52.49541989999999
1253,Durlacher Str. 027 10715 Berlin,13.3309781,52.4805626
1254,Cunostr. 001 14199 Berlin,13.2945451,52.4741845
1255,Orber Str. 013 14193 Berlin,13.2955655,52.4892506
1256,Badensche Str. 029 10715 Berlin,13.3279539,52.4863911
1257,Düsseldorfer Str. 053A 10707 Berlin,13.3145708,52.4965312
1258,Bundesallee 186187 10717 Berlin,13.3308005,52.4908219
1259,Babelsberger Str. 040 10715 Berlin,13.3352476,52.4846801
1260,Landhausstr. 026 10717 Berlin,13.3287442,52.4876304
1261,Lentzeallee 008 14195 Berlin,13.2930662,52.4702886
1262,Kaubstr. 002 10713 Berlin,13.3096701,52.4885989
1263,Eislebener Str. 004 10789 Berlin,13.3348423,52.50067869999999
1264,Prinzregentenstr. 090 10717 Berlin,13.3330594,52.4903771
1265,Pfalzburger Str. 014 10719 Berlin,13.3223522,52.4962484
1266,Wiesbadener Str. 018 14197 Berlin,13.3171373,52.4720348
1267,Cicerostr. 063 10709 Berlin,13.3017028,52.49793529999999
1268,Schlangenbader Str. 034 14197 Berlin,13.3080001,52.47115549999999
1269,Babelsberger Str. 040 10715 Berlin,13.3352476,52.4846801
1270,Pfalzburger Str. 062 10719 Berlin,13.3218853,52.4937518
1271,Aachener Str. 045 10713 Berlin,13.3184377,52.4824581
1272,Holsteinische Str. 054 10717 Berlin,13.3246245,52.4888305
1273,Johann-Georg-Str. 010 10709 Berlin,13.2974788,52.4970024
1274,Westfälische Str. 057 10711 Berlin,13.2939909,52.4963466
1275,Blissestr. 045 10713 Berlin,13.3206709,52.4810273
1276,Holsteinische Str. 055 10717 Berlin,13.3246104,52.4886294
1277,Nestorstr. 020 10709 Berlin,13.2992765,52.494322
1278,Koblenzer Str. 021 10715 Berlin,13.3216531,52.4802506
1279,Eichhörnchensteig 003 14193 Berlin,13.2703557,52.4744024
1280,Nachodstr. 019 10779 Berlin,13.333434,52.4952321
1281,Johann-Georg-Str. 009 10709 Berlin,13.297642,52.49686759999999
1282,Fechnerstr. 018 10717 Berlin,13.3225466,52.4880043
1283,Nestorstr. 007 10709 Berlin,13.2999581,52.49727799999999
1284,Eislebener Str. 004 10789 Berlin,13.3348423,52.50067869999999
1285,Pfalzburger Str. 040 10717 Berlin,13.3209974,52.4887709
1286,Eisenzahnstr. 062 10709 Berlin,13.3056363,52.49800519999999
1287,Tübinger Str. 009 10715 Berlin,13.3305921,52.4806257
1288,Babelsberger Str. 043 10715 Berlin,13.3352328,52.4852978
1289,Westfälische Str. 017 10709 Berlin,13.3052409,52.4932816
1290,Münstersche Str. 006 10709 Berlin,13.3077408,52.4930827
1291,Tübinger Str. 001 10715 Berlin,13.3305713,52.48061149999999
1292,Cunostr. 059A 14193 Berlin,13.2966133,52.4876652
1293,Trautenaustr. 018 10717 Berlin,13.3282482,52.4927353
1294,Blissestr. 060 10713 Berlin,13.3199304,52.4798655
1295,Weinheimer Str. 011 14199 Berlin,13.2925013,52.4815881
1296,Katharinenstr. 01920 10711 Berlin,13.2925139,52.4986037
1297,Kudowastr. 021 14193 Berlin,13.2917786,52.4857062
1298,Güntzelstr. 030 10717 Berlin,13.3213414,52.491989
1299,Nikolsburger Platz 006 10717 Berlin,13.328268,52.4931476
1300,Brandenburgische Str. 084/85 10713 Berlin,13.3192845,52.4871668
1301,Bundesallee 038 10717 Berlin,13.3307966,52.4883108
1302,Schaperstr. 010 10719 Berlin,13.3321343,52.4994051
1303,Seesener Str. 044- 46 10711 Berlin,13.2941359,52.49438439999999
1304,Cunostr. 009 14199 Berlin,13.29524,52.4761318
1305,Wexstr. 022 10715 Berlin,13.3334246,52.4787372
1306,Prager Str. 002 10779 Berlin,13.3340987,52.4951775
1307,Paulsborner Str. 010 10709 Berlin,13.3041953,52.4967365
1308,Westfälische Str. 016 10709 Berlin,13.3068836,52.49278839999999
1309,Hohenzollerndamm 053 14199 Berlin,13.296997,52.4860738
1310,Motzstr. 087 10779 Berlin,13.335138,52.4933646
1311,Weinheimer Str. 015 14199 Berlin,13.2925063,52.4816212
1312,Seesener Str. 044 10711 Berlin,13.2941359,52.49438439999999
1313,Nachodstr. 024 10779 Berlin,13.3355673,52.4949497
1314,Uhlandstr. 141 10719 Berlin,13.3240964,52.494678
1315,Durlacher Str. 027 10715 Berlin,13.3309781,52.4805626
1316,Forckenbeckstr. 069 14199 Berlin,13.2990876,52.4805619
1317,Falkenseer Chaussee 008 13583 Berlin,13.1921666,52.54618720000001
1318,Hakenfelder Str. 034 13587 Berlin,13.1979416,52.567173
1319,Elsflether Weg 032 13581 Berlin,13.1923107,52.5296039
1320,Blumenstr. 014 13585 Berlin,13.1978137,52.54560919999999
1321,Germersheimer Weg 093 13583 Berlin,13.1872475,52.5498515
1322,Götelstr. 062 13595 Berlin,13.2017497,52.5177895
1323,Lünette 020 13599 Berlin,13.2323085,52.5470356
1324,Seeburger Weg 035 13581 Berlin,13.1737032,52.5227874
1325,Jaczostr. 051 13595 Berlin,13.1870188,52.5116697
1326,Jungfernheideweg 077A 13629 Berlin,13.2707802,52.5453201
1327,Münsingerstr. 003 13597 Berlin,13.1997204,52.53789889999999
1328,Wasserwerkstr. 003 13589 Berlin,13.1655056,52.5521059
1329,Hermann-Schmidt-Weg 007 13589 Berlin,13.1762912,52.5508701
1330,Wichernstr. 057 13587 Berlin,13.206336,52.567209
1331,Stadtrandstr. 493-499 13589 Berlin,13.1529945,52.553076
1332,Spekteweg 063 13583 Berlin,13.1707873,52.5441114
1333,Pillnitzer Weg 006 13593 Berlin,13.1563478,52.5226045
1334,Leubnitzer Weg 002 13593 Berlin,13.1722847,52.52134849999999
1335,Kirchhofstr. 035 13585 Berlin,13.206641,52.5449885
1336,Gatower Str. 231 14089 Berlin,13.1805088,52.4991399
1337,Räcknitzer Steig 006 13593 Berlin,13.1703614,52.5226828
1338,Griesingerstr. 011 13589 Berlin,13.153194,52.56017900000001
1339,Götelstr. 068 13595 Berlin,13.2025748,52.5178786
1340,Baumertweg 005 13595 Berlin,13.1942523,52.5176708
1341,Behnitz 003 13597 Berlin,13.2084221,52.5391795
1342,Beim Pfarrhof 042 13591 Berlin,13.1448932,52.5413609
1343,Stieglakeweg 011 13591 Berlin,13.1501551,52.5337103
1344,Lenther Steig 004 13629 Berlin,13.267073,52.5385026
1345,Gorgasring 012 13599 Berlin,13.2423561,52.5413721
1346,Haselhorster Damm 054- 58 13599 Berlin,13.2374915,52.5468632
1347,Heerstr. 367 13593 Berlin,13.17132,52.5172331
1348,Lenther Steig 004 13629 Berlin,13.267073,52.5385026
1349,Schlehenweg 006 13587 Berlin,13.2067024,52.5680852
1350,Schönwalder Allee 026Haus 35a 13587 Berlin,13.1804808,52.5774816
1351,Obstallee 022B 13593 Berlin,13.1667806,52.5214469
1352,Seegefelder Str. 116 13583 Berlin,13.1815331,52.5387359
1353,Am Kiesteich 050 13589 Berlin,13.1640796,52.5498026
1354,Gorgasring 009 13599 Berlin,13.2430103,52.5420579
1355,Hasenmark 002 13585 Berlin,13.1982135,52.5410671
1356,Ackerstr. 023 13585 Berlin,13.1954421,52.5459741
1357,Galenstr. 029 13597 Berlin,13.1963924,52.53814910000001
1358,Mascha-Kaléko-Weg 003 14089 Berlin,13.1562077,52.4584584
1359,Földerichstr. 067 13595 Berlin,13.1947313,52.52406790000001
1360,Krowelstr. 033 13581 Berlin,13.197928,52.525612
1361,Wilhelmstr. 025 13593 Berlin,13.1849658,52.5198153
1362,Weißenburger Str. 022 13595 Berlin,13.1999304,52.5232585
1363,Weißenburger Str. 030 13595 Berlin,13.2023735,52.5236019
1364,Jagowstr. 016 13585 Berlin,13.2050081,52.5475381
1365,Gößweinsteiner Gang 021 14089 Berlin,13.1343401,52.4495903
1366,Neuendorfer Str. 072 13585 Berlin,13.2100774,52.5492787
1367,Plantage 008 13597 Berlin,13.2023849,52.5321387
1368,Saatwinkler Damm 143 13629 Berlin,13.2692129,52.5485669
1369,Seeburger Str. 041 13581 Berlin,13.1804904,52.526006
1370,Grimnitzstr. 005B 13595 Berlin,13.1960978,52.5164239
1371,Neuendorfer Str. 056 13585 Berlin,13.2090664,52.55238869999999
1372,Ritterfelddamm 027 14089 Berlin,13.139738,52.4569454
1373,Neuendorfer Str. 003 13585 Berlin,13.2061795,52.54130929999999
1374,Sakrower Landstr. 056 14089 Berlin,13.1337424,52.45156129999999
1375,Jagowstr. 016A 13585 Berlin,13.2049374,52.5474149
1376,Grunewaldstr. 007 13597 Berlin,13.2053431,52.5310389
1377,Finkenkruger Weg 070 13591 Berlin,13.1441169,52.5451132
1378,Wernerwerkdamm 027A 13629 Berlin,13.2709272,52.5351362
1379,Neuendorfer Str. 073 13585 Berlin,13.2102387,52.5488617
1380,Brunsbütteler Damm 413 13591 Berlin,13.1357848,52.5341889
1381,Brunsbütteler Damm 409 13591 Berlin,13.1364,52.53387
1382,Sakrower Landstr. 100 14089 Berlin,13.1267015,52.4474702
1383,Mareyzeile 022 13593 Berlin,13.1627253,52.5167073
1384,Ruppiner-See-Str. 074 13599 Berlin,13.2297736,52.557104
1385,Falkenhagener Str. 010 13585 Berlin,13.2022268,52.5454326
1386,Remscheider Str. 039 13583 Berlin,13.1760791,52.5490183
1387,Wilhelmstr. 148 13595 Berlin,13.1936693,52.5247903
1388,Rothenbücherweg 027 14089 Berlin,13.1820521,52.4924285
1389,Neukladower Allee 001 14089 Berlin,13.1561279,52.4601705
1390,Alt-Gatow 032- 34 14089 Berlin,13.1818804,52.4866056
1391,Im Spektefeld 026 13589 Berlin,13.1589653,52.5487214
1392,Schuckertdamm 336 13629 Berlin,13.2672875,52.54148530000001
1393,Wichernstr. 014 13587 Berlin,13.2061724,52.567311
1394,An der Havelspitze 019 13587 Berlin,,
1395,Spandauer Str. 084 13591 Berlin,13.1230021,52.561572
1396,Jaczostr. 052 13595 Berlin,13.1861737,52.5116954
1397,Wiesenweg 020 13591 Berlin,13.1400672,52.5278984
1398,Richard-Münch-Str. 001 13591 Berlin,13.1492869,52.5278547
1399,Richard-Münch-Str. 069 13591 Berlin,13.1490206,52.5244545
1400,Olga-Tschechowa-Str. 015 13599 Berlin,13.2259062,52.5459523
1401,Brauereihof 001 13585 Berlin,13.2098464,52.54710439999999
1402,Saint-Exupéry-Str. 010 14089 Berlin,13.1301134,52.4707113
1403,Gatower Str. 274 14089 Berlin,13.1799489,52.4951914
1404,Zweiwinkelweg 012 13591 Berlin,13.1465886,52.5314584
1405,Waldallee 003 14089 Berlin,13.127404,52.46547280000001
1406,Wilhelmstr. 025-30 13593 Berlin,13.1849658,52.5198153
1407,Pulvermühlenweg 008 13599 Berlin,13.2280461,52.546551
1408,Reimerweg 011 13593 Berlin,13.1531825,52.5204166
1409,Wohlrabedamm 010 13629 Berlin,13.2747035,52.53360619999999
1410,Heidereuterstr. 031 13597 Berlin,13.2109956,52.5283625
1411,Metzer Str. 004 13595 Berlin,13.1958515,52.5250268
1412,Hohenzollernring 104 13585 Berlin,13.2043619,52.555742
1413,Pichelsdorfer Str. 079 13595 Berlin,13.1976053,52.5218356
1414,Lasiuszeile 006 13585 Berlin,13.2035995,52.54745519999999
1415,Straße 264 012 14089 Berlin,13.1744628,52.4828459
1416,Goebelstr. 139 13629 Berlin,13.2689931,52.5394675
1417,Germersheimer Weg 027- 29 13583 Berlin,13.1852697,52.5436059
1418,Klosterstr. 003 13581 Berlin,13.1987121,52.5335242
1419,Flankenschanze 048 13585 Berlin,13.1974369,52.5404146
1420,Seeburger Str. 009- 11 13581 Berlin,13.188683,52.5278668
1421,Streitstr. 074 13587 Berlin,13.2077316,52.5575907
1422,Staakener Str. 016 13581 Berlin,13.1843289,52.5358052
1423,Mertensstr. 014tatsächlich 10 - 14 13587 Berlin,13.2168764,52.5644929
1424,Am Maselakepark 021 13587 Berlin,13.2130985,52.5564417
1425,Pichelsdorfer Str. 053 13595 Berlin,13.1974806,52.51838799999999
1426,Heerstr. 570 13591 Berlin,13.1400782,52.52513099999999
1427,Brunsbütteler Damm 077 13581 Berlin,13.186632,52.5339155
1428,Im Spektefeld 044 13589 Berlin,13.1529152,52.5495496
1429,Schuckertdamm 343 13629 Berlin,13.2660305,52.5407178
1430,Magistratsweg 073tatsächlich 69 13591 Berlin,13.1599999,52.5279539
1431,Heerstr. 613- 615 13591 Berlin,13.1335152,52.525969
1432,Schulstr. 003 13591 Berlin,13.1386719,52.5296336
1433,Gorgasring 015 13599 Berlin,13.2430558,52.541087
1434,Pichelsdorfer Str. 065 13595 Berlin,13.1972915,52.5200045
1435,Götelstr. 132- 140 13595 Berlin,13.2038112,52.5233085
1436,Mertensstr. 002 13587 Berlin,13.2095629,52.5649408
1437,Seegefelder Str. 088 13583 Berlin,13.18486,52.53827810000001
1438,Rex-Waite-Str. 094 14089 Berlin,13.1285949,52.4746524
1439,Am Oberhafen 007 13597 Berlin,13.2057725,52.5266843
1440,Ulrikenstr. 007 13581 Berlin,13.1764697,52.5261538
1441,Kandeler Weg 003 13583 Berlin,13.1846725,52.5417557
1442,Westerwaldstr. 020 13589 Berlin,13.1782401,52.55140189999999
1443,Haberlandweg 006 13591 Berlin,13.1548732,52.5324827
1444,Seegefelder Str. 034 13583 Berlin,13.1927483,52.5368714
1445,Weißenburger Str. 021 13595 Berlin,13.1996477,52.5232207
1446,Am Kiesteich 040 13589 Berlin,13.1627668,52.5472621
1447,Seegefelder Weg 381 13591 Berlin,13.1450839,52.5456958
1448,Seeburger Str. 065 13581 Berlin,13.1840357,52.5264973
1449,Daumstr. 012 13599 Berlin,13.2319391,52.5444709
1450,Rauchstr. 017 13587 Berlin,13.2142435,52.5608642
1451,Gatower Str. 095-97 13595 Berlin,13.1823944,52.511514
1452,Streitstr. 058 13587 Berlin,13.2083277,52.56146649999999
1453,Falkenseer Chaussee 257 13583 Berlin,13.182523,52.5475087
1454,Bismarckstr. 020 13585 Berlin,13.2002459,52.54343350000001
1455,Seegefelder Str. 080 13583 Berlin,13.1861828,52.5382089
1456,Gartenfelder Str. 063a 13599 Berlin,13.2462948,52.54410009999999
1457,Zu den Fichtewiesen 14 13587 Berlin,13.2161333,52.57417160000001
1458,Seegefelder Str. 116 13583 Berlin,13.1815331,52.5387359
1459,Am Bogen 035a 13589 Berlin,13.1565268,52.5501185
1460,Adamstr. 004 13595 Berlin,13.1971405,52.5210383
1461,Kladower Damm 369 14089 Berlin,13.1449404,52.4539974
1462,Hinter den Gärten 022 13589 Berlin,13.15299,52.54815
1463,Adamstr. 002 13595 Berlin,13.197511,52.5211932
1464,Daumstr. 073c 13599 Berlin,13.2253148,52.5528001
1465,Wilhelmstr. 028-30 13593 Berlin,13.1828112,52.5184723
1466,Siegener Str. 050 13583 Berlin,13.1775668,52.54655390000001
1467,Ziegelhof 008a 13581 Berlin,13.1975327,52.5290275
1468,Seegefelder Str. 163 13583 Berlin,13.1759718,52.53966399999999
1469,Feldstr. 031 13585 Berlin,13.1988643,52.54489
1470,Waldschluchtpfad 027 14089 Berlin,13.1747669,52.4693342
1471,Freudenberger Weg 009A 13583 Berlin,13.1800849,52.5456766
1472,Mahnkopfweg 003 13595 Berlin,13.201876,52.5137052
1473,Magistratsweg 056 13591 Berlin,13.1613125,52.5260799
1474,Wernerwerkdamm 026 13629 Berlin,13.2715797,52.534917
1475,Rauchstr. 022 13587 Berlin,13.2151357,52.5605428
1476,Prettauer Pfad 023 12207 Berlin,13.2991022,52.4193473
1477,Alsenstr. 016 14109 Berlin,13.1495479,52.4148671
1478,Brittendorfer Weg 016 14167 Berlin,13.2770731,52.4354416
1479,Wilskistr. 075 14163 Berlin,13.2469722,52.4463567
1480,Von-der-Trenck-Str. 004 14129 Berlin,13.2022061,52.4217684
1481,Teltower Damm 095 14167 Berlin,13.263668,52.4242376
1482,Königin-Luise-Str. 086 14195 Berlin,13.2790791,52.4591946
1483,Andréezeile 021 14165 Berlin,13.2593848,52.4133355
1484,Dubrowplatz 004 14129 Berlin,13.2206955,52.4352305
1485,Faradayweg 015 14195 Berlin,13.2819698,52.4502087
1486,Pfeddersheimer Weg 069 14129 Berlin,13.2049101,52.42504940000001
1487,Leo-Baeck-Str. 006 14165 Berlin,13.260142,52.421876
1488,Ludwigsfelder Str. 051 14165 Berlin,13.2429113,52.4227901
1489,Mühlenstr. 047 14167 Berlin,13.2753708,52.4311501
1490,Teltower Damm 008 14169 Berlin,13.259631,52.4345238
1491,Thielallee 001-3 14195 Berlin,13.2866655,52.4581319
1492,Wilskistr. 053 14163 Berlin,13.2505453,52.44859690000001
1493,Clayallee 320 14169 Berlin,13.2631209,52.4388401
1494,Heimat 067- 69 14165 Berlin,13.2624287,52.4200603
1495,Tewsstr. 016 14129 Berlin,13.2147528,52.4314528
1496,Hohenzollernstr. 009 14163 Berlin,13.2539739,52.4322854
1497,Wasgensteig 005 14129 Berlin,13.2155171,52.4262477
1498,Chausseestr. 035 14109 Berlin,13.1460939,52.4159351
1499,Chausseestr. 042 14109 Berlin,13.1446326,52.4145595
1500,Clayallee 092 14195 Berlin,13.2752984,52.45964590000001
1501,Dorotheenstr. 003 14109 Berlin,13.1455056,52.3976439
1502,Lissabonallee 006 14129 Berlin,13.2248145,52.4283448
1503,Onkel-Tom-Str. 064A 14169 Berlin,13.2522121,52.44732579999999
1504,Walterhöferstr. 011 14165 Berlin,13.2536283,52.4228956
1505,Wasgenstr. 075 14129 Berlin,13.2141741,52.4285276
1506,Ahornstr. 001 14163 Berlin,13.2530156,52.4316432
1507,Lützelsteiner Weg 023/25 14195 Berlin,13.2709905,52.4461419
1508,Kaiserstuhlstr. 025 14129 Berlin,13.2133111,52.4367658
1509,Königstr. 043A 14163 Berlin,13.2539722,52.4338201
1510,Hohenzollernstr. 0046 14163 Berlin,13.2489516,52.4316059
1511,Riemeisterstr. 010 14169 Berlin,13.2612922,52.4407359
1512,Lindenthaler Allee 014 14163 Berlin,13.230598,52.43509239999999
1513,Markgrafenstr. 008 14163 Berlin,13.2550323,52.4334327
1514,Peter-Lenné-Str. 042 14195 Berlin,13.3014363,52.4590268
1515,Tietzenweg 013 12203 Berlin,13.3013836,52.4464602
1516,Mörchinger Str. 041 14169 Berlin,13.2817407,52.4402354
1517,Taylorstr. 015 14195 Berlin,13.2672524,52.4556536
1518,Flanaganstr. 045 14195 Berlin,13.2723987,52.45695389999999
1519,Lissabonallee 028 14163 Berlin,13.2271865,52.426493
1520,Pacelliallee 061 14195 Berlin,13.2866106,52.4594667
1521,Von-Luck-Str. 024 14129 Berlin,13.2047263,52.4315884
1522,Normannenstr. 001 14129 Berlin,13.1956315,52.4308287
1523,Teltower Damm 191 14167 Berlin,13.2669143,52.4172074
1524,Tom-Sawyer-Weg 005 14169 Berlin,13.2672822,52.45355139999999
1525,Brittendorfer Weg 016C 14167 Berlin,13.277104,52.4359419
1526,Breitensteinweg 033 14165 Berlin,13.2573038,52.4107484
1527,Schuchardtweg 005 14109 Berlin,13.1445076,52.4189892
1528,Clayallee 118 14195 Berlin,13.2747837,52.4574939
1529,Zum Heckeshorn 033Haus 2 14109 Berlin,13.1609849,52.4302425
1530,Harry-S.-Truman-Allee 001 14167 Berlin,13.2828962,52.420928
1531,Wilskistr. 055 14163 Berlin,13.2500322,52.44835399999999
1532,Wilskistr. 036 14169 Berlin,13.2548718,52.449498
1533,Harry-S.-Truman-Allee 003A 14167 Berlin,13.2838934,52.4203746
1534,Wilskistr. 020 14169 Berlin,13.2579953,52.4500611
1535,Clayallee 328-334 14169 Berlin,13.2628931,52.43770240000001
1536,Clayallee 225K 14195 Berlin,13.2687279,52.4485489
1537,Königstr. 035C 14109 Berlin,13.1439219,52.4183732
1538,Fischerhüttenstr. 019 14163 Berlin,13.2539127,52.4370545
1539,Forststr. 004 14163 Berlin,13.2449886,52.4348144
1540,Teltower Damm 192 14167 Berlin,13.2652896,52.4165253
1541,Zum Heckeshorn 040 14109 Berlin,13.1617422,52.4311249
1542,Hechtgraben 006- 8 14195 Berlin,13.2940874,52.4577708
1543,Clayallee 169 14195 Berlin,13.2694726,52.4537737
1544,Robert-W.-Kempner-Str. 001 14167 Berlin,13.2803081,52.4361138
1545,Dahlemer Weg 058 14167 Berlin,13.2798463,52.4341394
1546,Beerenstr. 012A 14163 Berlin,13.2466562,52.43618379999999
1547,Sachtlebenstr. 012 14165 Berlin,13.2501728,52.41759640000001
1548,Königin-Luise-Str. 097 14195 Berlin,13.2767229,52.4600804
1549,Dessauerstr. 045 12249 Berlin,13.3432093,52.42729869999999
1550,Lindenthaler Allee 030 14163 Berlin,13.2302298,52.4328156
1551,Jeverstr. 010 12157 Berlin,13.3343065,52.4615234
1552,Steinstr. 014A 12169 Berlin,13.33781,52.45311
1553,Mittelstr. 006 12167 Berlin,13.3255889,52.4538681
1554,Haydnstr. 017 12203 Berlin,13.319542,52.4481034
1555,Forststr. 040 12163 Berlin,13.31419,52.46416989999999
1556,Augustastr. 036 12203 Berlin,13.3139951,52.4430703
1557,Hindenburgdamm 030 12203 Berlin,13.3161957,52.4409483
1558,Baseler Str. 067 12205 Berlin,13.2956618,52.4356418
1559,Buhrowstr. 006-7 12167 Berlin,13.3514062,52.4469116
1560,Dessauerstr. 014 12249 Berlin,13.3369564,52.4256974
1561,Friedrichsruher Str. 001-2 12169 Berlin,13.3329856,52.459036
1562,Gallwitzallee 002 12249 Berlin,13.3455102,52.4355391
1563,Hindenburgdamm 101 12203 Berlin,13.3153456,52.4387078
1564,Lepsiusstr. 025 12163 Berlin,13.3211309,52.4634036
1565,Liliencronstr. 015 12167 Berlin,13.3408673,52.4490619
1566,Mittelstr. 033 12167 Berlin,13.3263985,52.4538713
1567,Unter den Eichen 129A 12203 Berlin,13.3120176,52.45177899999999
1568,Morgensternstr. 026 12207 Berlin,13.3229841,52.42736499999999
1569,Potsdamer Str. 009 12205 Berlin,13.3021672,52.4349922
1570,Réaumurstr. 003 12207 Berlin,13.3200136,52.4118211
1571,Ostpreußendamm 064 12207 Berlin,13.3111681,52.4214867
1572,Parallelstr. 029 12209 Berlin,13.3230631,52.4230058
1573,Roonstr. 009 12203 Berlin,13.3120622,52.4472787
1574,Schützenstr. 032 12165 Berlin,13.3190538,52.450777
1575,Wedellstr. 076 12249 Berlin,13.3577423,52.4305481
1576,Corneliusstr. 031 12247 Berlin,13.3412502,52.4402558
1577,Gardeschützenweg 017 12203 Berlin,13.3131701,52.4485465
1578,Kamenzer Damm 066 12249 Berlin,13.3622287,52.4341771
1579,Kieler Str. 010 12163 Berlin,13.3242244,52.4585009
1580,Wedellstr. 059 12249 Berlin,13.3600243,52.4312877
1581,Ruthstr. 006 12247 Berlin,13.3396033,52.4350228
1582,Kaulbachstr. 050 12247 Berlin,13.3392752,52.4390468
1583,Kiesstr. 045 12209 Berlin,13.3368935,52.4233091
1584,Königsberger Str. 011- 12 12207 Berlin,13.3197865,52.43014789999999
1585,Sohnreystr. 004 12169 Berlin,13.3504272,52.4507509
1586,Adolf-Martens-Str. 005 12205 Berlin,13.2918893,52.4437833
1587,Zimmermannstr. 013 12163 Berlin,13.3203043,52.46031740000001
1588,Drakestr. 030 12205 Berlin,13.2978921,52.4418804
1589,Grunewaldstr. 017 12165 Berlin,13.3139317,52.4593571
1590,Manteuffelstr. 011-12 12203 Berlin,13.3116925,52.4458972
1591,Markelstr. 024A 12163 Berlin,13.3199802,52.46597
1592,Gritznerstr. 067 12163 Berlin,13.3140565,52.4609928
1593,Horst-Kohl-Str. 012 12157 Berlin,13.3438155,52.461422
1594,Ingridpfad 014 12249 Berlin,13.3405726,52.4315344
1595,Kommandantenstr. 086 12205 Berlin,13.2929644,52.434721
1596,Markelstr. 023 12163 Berlin,13.3209695,52.4655401
1597,Melanchthonstr. 003 12247 Berlin,13.3494909,52.4360223
1598,Menckenstr. 001 12169 Berlin,13.3312704,52.4584685
1599,Haydnstr. 007 12203 Berlin,13.3169371,52.44762060000001
1600,Moltkestr. 047 12203 Berlin,13.3075961,52.4460044
1601,Peschkestr. 008 12161 Berlin,13.3316963,52.46492509999999
1602,Schillerstr. 024 12207 Berlin,13.3226554,52.426326
1603,Berlinickestr. 013 12165 Berlin,13.3232345,52.4553227
1604,Altmarkstr. 026 12169 Berlin,13.3423862,52.4594708
1605,Thorwaldsenstr. 029 12157 Berlin,13.3448476,52.4614305
1606,Sedanstr. 007 12167 Berlin,13.3341137,52.4500115
1607,Paul-Schneider-Str. 022 12247 Berlin,13.3479765,52.43492939999999
1608,Beethovenstr. 034 12247 Berlin,13.3309388,52.4380969
1609,Rothenburgstr. 012A-13 12165 Berlin,13.316062,52.4569353
1610,Fregestr. 053 12161 Berlin,13.3358637,52.4671227
1611,Hindenburgdamm 028 12203 Berlin,13.3162007,52.4389307
1612,Prettauer Pfad 02333 12207 Berlin,13.2988657,52.4194815
1613,Breite Str. 038 12167 Berlin,13.3275761,52.4537116
1614,Filandastr. 027 12169 Berlin,13.3317759,52.45490040000001
1615,Beethovenstr. 034rechts 12247 Berlin,13.3320112,52.4371876
1616,Frobenstr. 075 12249 Berlin,13.3441316,52.4301374
1617,Schmidt-Ott-Str. 004 12165 Berlin,13.312772,52.4578771
1618,Am Fichtenberg 016 12165 Berlin,13.3102281,52.454574
1619,Sondershauser Str. 050 12249 Berlin,13.3430091,52.420565
1620,Luzerner Str. 010 12205 Berlin,13.2973674,52.4239047
1621,Sophienstr. 009 12203 Berlin,13.3028113,52.4428277
1622,Gritznerstr. 033 12163 Berlin,13.3158482,52.463384
1623,Schütte-Lanz-Str. 043 12209 Berlin,13.3280418,52.41290799999999
1624,Scheelestr. 145 12209 Berlin,13.3212208,52.4118548
1625,Lorenzstr. 057 12209 Berlin,13.3316156,52.4262705
1626,Holtheimer Weg 006 12207 Berlin,13.3079807,52.4108337
1627,Kaulbachstr. 05961 12247 Berlin,13.336235,52.4379077
1628,Scheelestr. 045 12209 Berlin,13.3306049,52.4142496
1629,Lepsiusstr. 053 12163 Berlin,13.3183397,52.4613632
1630,Baseler Str. 161 12205 Berlin,13.2947869,52.4264833
1631,Dürerstr. 020 12203 Berlin,13.3047489,52.43740529999999
